state,city,water_system,zip_code,zip_codes,pfas_type,concentration_ppt,epa_limit_ppt,exceeds_limit,population_served,system_size,pwsid
TX,R C H WSC,R C H WSC,75032,75032|75189,PFBS,4.9,2000.0,False,3300,S,TX1990012
TX,REMINGTON MUD 1,REMINGTON MUD 1,77095,77095,PFHxS,3.0,10.0,False,10000,L,TX1013074
TX,RICE UNIVERSITY,RICE UNIVERSITY,77005,77005,PFBS,3.7,2000.0,False,3300,S,TX1010908
TX,RICE UNIVERSITY,RICE UNIVERSITY,77005,77005,PFHxS,3.5,10.0,False,3300,S,TX1010908
TX,RICE WSC,RICE WSC,75155,75155,PFBS,5.0,2000.0,False,3300,S,TX1750019
TX,RIVERSIDE SUD,RIVERSIDE SUD,77320,77320|77367,PFBS,3.3,2000.0,False,3300,S,TX2360010
TX,ROCKETT SUD,ROCKETT SUD,75119,75119|75125|75146|75152|75154|75165|75167|75168,PFBS,3.6,2000.0,False,10000,L,TX0700033
TX,SAGEMEADOW UTILITY DISTRICT,SAGEMEADOW UTILITY DISTRICT,77089,77089,PFBS,3.1,2000.0,False,3300,S,TX1010386
TX,SAGEMEADOW UTILITY DISTRICT,SAGEMEADOW UTILITY DISTRICT,77089,77089,PFHxS,3.1,10.0,False,3300,S,TX1010386
TX,SALADO WSC,SALADO WSC,76513,76513|76571,PFBS,3.3,2000.0,False,3300,S,TX0140035
TX,SAN ANTONIO WATER SYSTEM,SAN ANTONIO WATER SYSTEM,78006,78006|78015|78023|78056|78065|78069|78073|78101|78109|78112|78154|78201|78202|78203|78204|78205|78207|78208|78209|78210|78211|78212|78213|78214|78215|78216|78217|78218|78219|78220|78221|78222|78223|78224|78225|78226|78227|78228|78229|78230|78231|78232|78233|78234|78235|78236|78237|78238|78239|78240|78242|78244|78245|78247|78248|78249|78250|78251|78252|78253|78254|78255|78256|78257|78258|78259|78260|78261|78263|78264|78266|78284|78288,PFBS,3.8,2000.0,False,10000,L,TX0150018
TX,SAN LEON MUD,SAN LEON MUD,77539,77539,PFBS,3.4,2000.0,False,10000,L,TX0840063
TX,SARDIS LONE ELM WSC,SARDIS LONE ELM WSC,75154,75154|75165|75167|75168|76065,PFBS,3.7,2000.0,False,10000,L,TX0700034
TX,SAWS CASTLE HILLS,SAWS CASTLE HILLS,78213,78213|78216,PFBS,3.2,2000.0,False,10000,L,TX0150045
TX,SAWS CASTLE HILLS,SAWS CASTLE HILLS,78213,78213|78216,PFOS,4.0,4.0,False,10000,L,TX0150045
TX,SEBASTIAN MUD,SEBASTIAN MUD,78594,78594,PFBS,3.1,2000.0,False,3300,S,TX2450006
TX,SHARYLAND WSC,SHARYLAND WSC,78504,78504|78539|78541|78563|78572|78573|78574,PFBS,3.0,2000.0,False,10000,L,TX1080033
TX,SHARYLAND WSC,SHARYLAND WSC,78504,78504|78539|78541|78563|78572|78573|78574,PFHxS,6.4,10.0,False,10000,L,TX1080033
TX,SHARYLAND WSC,SHARYLAND WSC,78504,78504|78539|78541|78563|78572|78573|78574,PFOA,4.3,4.0,True,10000,L,TX1080033
TX,SHARYLAND WSC,SHARYLAND WSC,78504,78504|78539|78541|78563|78572|78573|78574,PFOS,6.8,4.0,True,10000,L,TX1080033
TX,SIENNA PLANTATION MUD 10,SIENNA PLANTATION MUD 10,77459,77459,PFBS,3.7,2000.0,False,3300,S,TX0790452
TX,SIENNA PLANTATION MUD 3,SIENNA PLANTATION MUD 3,77459,77459,PFBS,3.2,2000.0,False,3300,S,TX0790376
TX,SJWTX TRIPLE PEAK PLANT,SJWTX TRIPLE PEAK PLANT,78006,78006|78070|78130|78132|78133|78163|78606|78623,PFBS,6.4,2000.0,False,10000,L,TX0460172
TX,SJWTX TRIPLE PEAK PLANT,SJWTX TRIPLE PEAK PLANT,78006,78006|78070|78130|78132|78133|78163|78606|78623,PFHxS,12.5,10.0,True,10000,L,TX0460172
TX,SJWTX TRIPLE PEAK PLANT,SJWTX TRIPLE PEAK PLANT,78006,78006|78070|78130|78132|78133|78163|78606|78623,PFOS,5.2,4.0,True,10000,L,TX0460172
TX,SONTERRA MUD,SONTERRA MUD,76537,76537|78626|78633,PFBS,7.0,2000.0,False,3300,S,TX2460157
TX,SOUTH TAWAKONI WSC,SOUTH TAWAKONI WSC,75117,75117|75169,PFHxS,3.0,10.0,False,3300,S,TX2340019
TX,SOUTH TAWAKONI WSC,SOUTH TAWAKONI WSC,75117,75117|75169,PFOS,7.3,4.0,True,3300,S,TX2340019
TX,SPENCER ROAD PUD,SPENCER ROAD PUD,77084,77084|77095,PFBS,4.2,2000.0,False,3300,S,TX1010654
TX,SPENCER ROAD PUD,SPENCER ROAD PUD,77084,77084|77095,PFHxS,15.3,10.0,True,3300,S,TX1010654
TX,SPENCER ROAD PUD,SPENCER ROAD PUD,77084,77084|77095,PFOS,9.7,4.0,True,3300,S,TX1010654
TX,SPRING MEADOWS MUD,SPRING MEADOWS MUD,77521,77521,PFBS,3.1,2000.0,False,3300,S,TX1013261
TX,SPRINGS HILL WSC,SPRINGS HILL WSC,78155,78155,PFOS,4.4,4.0,True,10000,L,TX0940022
TX,STEAMBOAT MOUNTAIN WSC,STEAMBOAT MOUNTAIN WSC,79508,79508|79530|79541|79562|79602|79603|79605|79606|79608,PFBS,5.4,2000.0,False,3300,S,TX2210022
TX,STEAMBOAT MOUNTAIN WSC,STEAMBOAT MOUNTAIN WSC,79508,79508|79530|79541|79562|79602|79603|79605|79606|79608,PFHxS,5.0,10.0,False,3300,S,TX2210022
TX,TALTY SUD,TALTY SUD,75126,75126|75160,PFBS,4.9,2000.0,False,10000,L,TX1290025
TX,TALTY SUD,TALTY SUD,75126,75126|75160,PFOS,4.8,4.0,True,10000,L,TX1290025
TX,TANGLEWOOD ON TEXOMA,TANGLEWOOD ON TEXOMA,75076,75076,PFBS,10.2,2000.0,False,3300,S,TX0910052
TX,TANGLEWOOD ON TEXOMA,TANGLEWOOD ON TEXOMA,75076,75076,PFHxS,28.0,10.0,True,3300,S,TX0910052
TX,TBCD WEST TREATMENT PLANT,TBCD WEST TREATMENT PLANT,77514,77514|77560,PFBS,3.5,2000.0,False,3300,S,TX0360030
TX,TOWN OF ADDISON,TOWN OF ADDISON,75001,75001|75254,PFBS,4.8,2000.0,False,10000,L,TX0570031
TX,TOWN OF ANTHONY,TOWN OF ANTHONY,79821,79821,PFBS,28.7,2000.0,False,3300,S,TX0710001
TX,TOWN OF ANTHONY,TOWN OF ANTHONY,79821,79821,PFHxS,5.7,10.0,False,3300,S,TX0710001
TX,TOWN OF ANTHONY,TOWN OF ANTHONY,79821,79821,PFOA,29.1,4.0,True,3300,S,TX0710001
TX,TOWN OF ANTHONY,TOWN OF ANTHONY,79821,79821,PFOS,33.1,4.0,True,3300,S,TX0710001
TX,TOWN OF FLOWER MOUND,TOWN OF FLOWER MOUND,75022,75022|75028,PFBS,5.3,2000.0,False,10000,L,TX0610023
TX,TOWN OF FLOWER MOUND,TOWN OF FLOWER MOUND,75022,75022|75028,PFOA,4.4,4.0,True,10000,L,TX0610023
TX,TOWN OF HIGHLAND PARK,TOWN OF HIGHLAND PARK,75205,75205|75209,PFBS,6.1,2000.0,False,3300,S,TX0570049
TX,TOWN OF HIGHLAND PARK,TOWN OF HIGHLAND PARK,75205,75205|75209,PFHxS,3.6,10.0,False,3300,S,TX0570049
TX,TOWN OF LITTLE ELM,TOWN OF LITTLE ELM,75068,75068,PFBS,3.7,2000.0,False,10000,L,TX0610035
TX,TOWN OF PROSPER,TOWN OF PROSPER,75078,75078,PFBS,5.4,2000.0,False,10000,L,TX0430009
TX,TOWN OF PROSPER,TOWN OF PROSPER,75078,75078,PFHxS,5.2,10.0,False,10000,L,TX0430009
TX,TOWN OF PROSPER,TOWN OF PROSPER,75078,75078,PFOS,4.7,4.0,True,10000,L,TX0430009
TX,TOWN OF SUNNYVALE,TOWN OF SUNNYVALE,75182,75182,PFBS,5.3,2000.0,False,3300,S,TX0570059
TX,TRAVIS COUNTY WCID 10,TRAVIS COUNTY WCID 10,78665,78665,PFBS,3.1,2000.0,False,3300,S,TX2270182
TX,TRAVIS COUNTY WCID 10,TRAVIS COUNTY WCID 10,78665,78665,PFHxS,4.0,10.0,False,3300,S,TX2270182
TX,TRAVIS COUNTY WCID 10,TRAVIS COUNTY WCID 10,78665,78665,PFOS,5.5,4.0,True,3300,S,TX2270182
TX,US ARMY SOUTH FORT HOOD,US ARMY SOUTH FORT HOOD,76544,76544,PFBS,3.2,2000.0,False,10000,L,TX0140107
TX,US ARMY SOUTH FORT HOOD,US ARMY SOUTH FORT HOOD,76544,76544,PFHxS,4.0,10.0,False,10000,L,TX0140107
TX,WEST BELL COUNTY WSC,WEST BELL COUNTY WSC,76542,76542|76549,PFBS,8.8,2000.0,False,3300,S,TX0140105
TX,WEST BELL COUNTY WSC,WEST BELL COUNTY WSC,76542,76542|76549,PFHxS,7.4,10.0,False,3300,S,TX0140105
TX,WEST BELL COUNTY WSC,WEST BELL COUNTY WSC,76542,76542|76549,PFOS,5.9,4.0,True,3300,S,TX0140105
TX,WICKSON CREEK SUD,WICKSON CREEK SUD,77803,77803|77808|77840|77842|77845|77859,PFBS,3.6,2000.0,False,10000,L,TX0210005
TX,WILLIAMSON COUNTY MUD 10,WILLIAMSON COUNTY MUD 10,78665,78665,PFBS,3.0,2000.0,False,3300,S,TX2460145
TX,WILLIAMSON COUNTY WSID 3,WILLIAMSON COUNTY WSID 3,78665,78665,PFBS,3.5,2000.0,False,3300,S,TX2460152
TX,WILLIAMSON COUNTY WSID 3,WILLIAMSON COUNTY WSID 3,78665,78665,PFNA,5.0,10.0,False,3300,S,TX2460152
TX,WINDERMERE COMMUNITY,WINDERMERE COMMUNITY,78660,78660|78664,PFBS,9.2,2000.0,False,10000,L,TX2270161
TX,WINDERMERE COMMUNITY,WINDERMERE COMMUNITY,78660,78660|78664,PFHxS,6.5,10.0,False,10000,L,TX2270161
TX,WINDERMERE COMMUNITY,WINDERMERE COMMUNITY,78660,78660|78664,PFOS,7.5,4.0,True,10000,L,TX2270161
TX,WYLIE NORTHEAST SUD,WYLIE NORTHEAST SUD,75098,75098,PFBS,8.5,2000.0,False,3300,S,TX0430051
UT,BOUNTIFUL CITY WATER SYSTEM,BOUNTIFUL CITY WATER SYSTEM,84010,84010,PFBS,3.7,2000.0,False,10000,L,UTAH06015
UT,BRIGHAM CITY WATER SYSTEM,BRIGHAM CITY WATER SYSTEM,84302,84302,PFBS,4.9,2000.0,False,10000,L,UTAH02004
UT,CENTERVILLE CITY WATER SYSTEM,CENTERVILLE CITY WATER SYSTEM,84014,84014,PFBS,4.3,2000.0,False,10000,L,UTAH06001
UT,HILDALE - COLORADO CITY,HILDALE - COLORADO CITY,84784,84784|86021,PFBS,17.0,2000.0,False,3300,S,UTAH27006
UT,HILDALE - COLORADO CITY,HILDALE - COLORADO CITY,84784,84784|86021,PFHxS,22.0,10.0,True,3300,S,UTAH27006
UT,HILDALE - COLORADO CITY,HILDALE - COLORADO CITY,84784,84784|86021,PFOS,26.0,4.0,True,3300,S,UTAH27006
UT,MURRAY CITY WATER SYSTEM,MURRAY CITY WATER SYSTEM,84107,84107|84117|84123,PFBS,7.5,2000.0,False,10000,L,UTAH18024
UT,MURRAY CITY WATER SYSTEM,MURRAY CITY WATER SYSTEM,84107,84107|84117|84123,PFHxS,4.2,10.0,False,10000,L,UTAH18024
UT,MURRAY CITY WATER SYSTEM,MURRAY CITY WATER SYSTEM,84107,84107|84117|84123,PFOA,4.0,4.0,False,10000,L,UTAH18024
UT,PARK CITY WATER SYSTEM,PARK CITY WATER SYSTEM,84060,84060|84068,PFBS,4.3,2000.0,False,3300,S,UTAH22011
UT,PARK CITY WATER SYSTEM,PARK CITY WATER SYSTEM,84060,84060|84068,PFOA,4.8,4.0,True,3300,S,UTAH22011
UT,PARK CITY WATER SYSTEM,PARK CITY WATER SYSTEM,84060,84060|84068,PFOS,6.7,4.0,True,3300,S,UTAH22011
UT,SALT LAKE CITY WATER SYSTEM,SALT LAKE CITY WATER SYSTEM,84010,84010|84044|84047|84054|84092|84093|84101|84102|84103|84104|84105|84106|84107|84108|84109|84111|84112|84113|84115|84116|84117|84119|84120|84121|84124|84128|84138|84143|84150,PFHxS,18.2,10.0,True,10000,L,UTAH18026
UT,SALT LAKE CITY WATER SYSTEM,SALT LAKE CITY WATER SYSTEM,84010,84010|84044|84047|84054|84092|84093|84101|84102|84103|84104|84105|84106|84107|84108|84109|84111|84112|84113|84115|84116|84117|84119|84120|84121|84124|84128|84138|84143|84150,PFOS,7.1,4.0,True,10000,L,UTAH18026
UT,SOUTH DAVIS WATER DISTRICT,SOUTH DAVIS WATER DISTRICT,84010,84010|84054|84087,PFBS,3.1,2000.0,False,3300,S,UTAH06009
UT,SOUTH DAVIS WATER DISTRICT,SOUTH DAVIS WATER DISTRICT,84010,84010|84054|84087,PFHxS,12.0,10.0,True,3300,S,UTAH06009
UT,SYRACUSE CITY WATER SYSTEM,SYRACUSE CITY WATER SYSTEM,84075,84075,PFBS,3.6,2000.0,False,10000,L,UTAH06012
UT,WEST JORDAN CITY WATER SYSTEM,WEST JORDAN CITY WATER SYSTEM,84081,84081|84084|84088,PFBS,3.1,2000.0,False,10000,L,UTAH18020
UT,Woods Cross City Water,Woods Cross City Water,84087,84087,PFBS,3.8,2000.0,False,10000,L,UTAH06021
VA,"ALEXANDRIA, CITY OF","ALEXANDRIA, CITY OF",22301,22301|22302|22303|22304|22305|22306|22307|22308|22309|22310|22311|22312|22313|22314|22315|22320|22331|22332|22334,PFBS,3.5,2000.0,False,10000,L,VA6510010
VA,"ALTAVISTA, TOWN OF","ALTAVISTA, TOWN OF",24517,24517|24563,HFPO-DA (GenX),6.2,10.0,False,3300,S,VA5031050
VA,BEALETON REGIONAL,BEALETON REGIONAL,22712,22712,PFBS,18.8,2000.0,False,3300,S,VA6061129
VA,BEALETON REGIONAL,BEALETON REGIONAL,22712,22712,PFHxS,7.5,10.0,False,3300,S,VA6061129
VA,BEALETON REGIONAL,BEALETON REGIONAL,22712,22712,PFNA,5.0,10.0,False,3300,S,VA6061129
VA,BEALETON REGIONAL,BEALETON REGIONAL,22712,22712,PFOA,44.6,4.0,True,3300,S,VA6061129
VA,BEALETON REGIONAL,BEALETON REGIONAL,22712,22712,PFOS,31.1,4.0,True,3300,S,VA6061129
VA,CAROLINE UTILITY SYSTEM,CAROLINE UTILITY SYSTEM,22546,22546,PFHxS,3.2,10.0,False,3300,S,VA6033085
VA,DALE CITY,DALE CITY,20112,20112|22192|22193,PFBS,8.5,2000.0,False,10000,L,VA6153625
VA,DALE CITY,DALE CITY,20112,20112|22192|22193,PFOA,7.1,4.0,True,10000,L,VA6153625
VA,DALE CITY,DALE CITY,20112,20112|22192|22193,PFOS,5.7,4.0,True,10000,L,VA6153625
VA,"DANVILLE, CITY OF","DANVILLE, CITY OF",24540,24540|24541|24543,PFOA,9.1,4.0,True,10000,L,VA5590100
VA,FAIRFAX COUNTY WATER AUTHORITY,FAIRFAX COUNTY WATER AUTHORITY,20120,20120|20121|20124|20151|20153|20164|20170|20171|20190|20191|20192|20194|20195|22003|22015|22027|22030|22031|22032|22033|22035|22039|22041|22042|22043|22044|22046|22060|22066|22079|22101|22102|22122|22124|22150|22151|22152|22153|22180|22181|22182|22204|22206|22302|22303|22304|22306|22307|22308|22309|22310|22311|22312|22315,PFBS,8.1,2000.0,False,10000,L,VA6059501
VA,FAIRFAX COUNTY WATER AUTHORITY,FAIRFAX COUNTY WATER AUTHORITY,20120,20120|20121|20124|20151|20153|20164|20170|20171|20190|20191|20192|20194|20195|22003|22015|22027|22030|22031|22032|22033|22035|22039|22041|22042|22043|22044|22046|22060|22066|22079|22101|22102|22122|22124|22150|22151|22152|22153|22180|22181|22182|22204|22206|22302|22303|22304|22306|22307|22308|22309|22310|22311|22312|22315,PFOA,7.4,4.0,True,10000,L,VA6059501
VA,FAIRFAX COUNTY WATER AUTHORITY,FAIRFAX COUNTY WATER AUTHORITY,20120,20120|20121|20124|20151|20153|20164|20170|20171|20190|20191|20192|20194|20195|22003|22015|22027|22030|22031|22032|22033|22035|22039|22041|22042|22043|22044|22046|22060|22066|22079|22101|22102|22122|22124|22150|22151|22152|22153|22180|22181|22182|22204|22206|22302|22303|22304|22306|22307|22308|22309|22310|22311|22312|22315,PFOS,5.7,4.0,True,10000,L,VA6059501
VA,FORT BELVOIR,FORT BELVOIR,22060,22060,PFBS,7.6,2000.0,False,10000,L,VA6059450
VA,FORT BELVOIR,FORT BELVOIR,22060,22060,PFOA,7.7,4.0,True,10000,L,VA6059450
VA,FORT BELVOIR,FORT BELVOIR,22060,22060,PFOS,6.3,4.0,True,10000,L,VA6059450
VA,FORT BELVOIR NORTH AREA,FORT BELVOIR NORTH AREA,22060,22060,PFBS,8.3,2000.0,False,10000,L,VA6059455
VA,FORT BELVOIR NORTH AREA,FORT BELVOIR NORTH AREA,22060,22060,PFOA,7.3,4.0,True,10000,L,VA6059455
VA,FORT BELVOIR NORTH AREA,FORT BELVOIR NORTH AREA,22060,22060,PFOS,5.5,4.0,True,10000,L,VA6059455
VA,FORT EUSTIS,FORT EUSTIS,23604,23604,PFHxS,3.9,10.0,False,10000,L,VA3700100
VA,FREDERICK WATER,FREDERICK WATER,22602,22602|22603|22624|22630|22655|22656|22663,PFBS,6.9,2000.0,False,10000,L,VA2069250
VA,"HAMILTON, TOWN OF","HAMILTON, TOWN OF",20158,20158,PFBS,6.0,2000.0,False,3300,S,VA6107150
VA,"HAMILTON, TOWN OF","HAMILTON, TOWN OF",20158,20158,PFOA,6.1,4.0,True,3300,S,VA6107150
VA,"HAMILTON, TOWN OF","HAMILTON, TOWN OF",20158,20158,PFOS,4.6,4.0,True,3300,S,VA6107150
VA,LAKE LAND`OR,LAKE LAND`OR,22546,22546|22548,PFBS,5.4,2000.0,False,3300,S,VA6033450
VA,LAKE MONTICELLO,LAKE MONTICELLO,22963,22963,PFBS,3.7,2000.0,False,10000,L,VA2065480
VA,LANGLEY AIR FORCE BASE,LANGLEY AIR FORCE BASE,23665,23665,PFHxS,4.1,10.0,False,10000,L,VA3650350
VA,LANGLEY AIR FORCE BASE,LANGLEY AIR FORCE BASE,23665,23665,PFOS,5.6,4.0,True,10000,L,VA3650350
VA,"MEADOWS, THE","MEADOWS, THE",22734,22734,PFBS,4.5,2000.0,False,3300,S,VA6061505
VA,NATIONAL AIRPORT,NATIONAL AIRPORT,20001,20001,PFBS,4.0,2000.0,False,10000,L,VA6013080
VA,NCSA - WINTERGREEN,NCSA - WINTERGREEN,22922,22922,PFBS,6.3,2000.0,False,3300,S,VA2125910
VA,NCSA - WINTERGREEN,NCSA - WINTERGREEN,22922,22922,PFOA,12.0,4.0,True,3300,S,VA2125910
VA,NCSA - WINTERGREEN,NCSA - WINTERGREEN,22922,22922,PFOS,13.0,4.0,True,3300,S,VA2125910
VA,NEW BALTIMORE REGIONAL,NEW BALTIMORE REGIONAL,20187,20187,PFBS,5.6,2000.0,False,3300,S,VA6061318
VA,NEW BALTIMORE REGIONAL,NEW BALTIMORE REGIONAL,20187,20187,PFHxS,6.2,10.0,False,3300,S,VA6061318
VA,NEW BALTIMORE REGIONAL,NEW BALTIMORE REGIONAL,20187,20187,PFOA,4.9,4.0,True,3300,S,VA6061318
VA,NEW BALTIMORE REGIONAL,NEW BALTIMORE REGIONAL,20187,20187,PFOS,12.0,4.0,True,3300,S,VA6061318
VA,"NEWPORT NEWS, CITY OF","NEWPORT NEWS, CITY OF",23185,23185|23188|23601|23602|23603|23605|23606|23607|23608|23661|23662|23663|23664|23665|23666|23668|23669|23690|23692|23693|23696,PFHxS,5.0,10.0,False,10000,L,VA3700500
VA,"NEWPORT NEWS, CITY OF","NEWPORT NEWS, CITY OF",23185,23185|23188|23601|23602|23603|23605|23606|23607|23608|23661|23662|23663|23664|23665|23666|23668|23669|23690|23692|23693|23696,PFOS,6.1,4.0,True,10000,L,VA3700500
VA,"NORFOLK VA, CITY OF","NORFOLK VA, CITY OF",23501,23501|23502|23503|23504|23505|23506|23507|23508|23509|23510|23511|23513|23514|23515|23517|23518|23519|23523|23529|23551,PFOS,5.8,4.0,True,10000,L,VA3710100
VA,"PURCELLVILLE, TOWN OF","PURCELLVILLE, TOWN OF",20132,20132,PFBS,10.4,2000.0,False,3300,S,VA6107600
VA,"PURCELLVILLE, TOWN OF","PURCELLVILLE, TOWN OF",20132,20132,PFHxS,3.4,10.0,False,3300,S,VA6107600
VA,"PURCELLVILLE, TOWN OF","PURCELLVILLE, TOWN OF",20132,20132,PFOA,10.8,4.0,True,3300,S,VA6107600
VA,PWCSA - EAST,PWCSA - EAST,20112,20112|22025|22026|22125|22172|22191|22192|22193|22194|22195,PFBS,7.4,2000.0,False,10000,L,VA6153600
VA,PWCSA - EAST,PWCSA - EAST,20112,20112|22025|22026|22125|22172|22191|22192|22193|22194|22195,PFOA,7.9,4.0,True,10000,L,VA6153600
VA,PWCSA - EAST,PWCSA - EAST,20112,20112|22025|22026|22125|22172|22191|22192|22193|22194|22195,PFOS,6.3,4.0,True,10000,L,VA6153600
VA,QUANTICO MCB-CAMP BARRETT,QUANTICO MCB-CAMP BARRETT,22134,22134,PFHxS,3.1,10.0,False,3300,S,VA6153060
VA,QUANTICO MCB-CAMP BARRETT,QUANTICO MCB-CAMP BARRETT,22134,22134,PFOS,6.5,4.0,True,3300,S,VA6153060
VA,"ROUND HILL, TOWN OF","ROUND HILL, TOWN OF",20141,20141|20142,PFBS,8.3,2000.0,False,3300,S,VA6107650
VA,"ROUND HILL, TOWN OF","ROUND HILL, TOWN OF",20141,20141|20142,PFOA,5.6,4.0,True,3300,S,VA6107650
VA,"ROUND HILL, TOWN OF","ROUND HILL, TOWN OF",20141,20141|20142,PFOS,8.8,4.0,True,3300,S,VA6107650
VA,SHEETZ 221,SHEETZ 221,22712,22712,PFBS,4.2,2000.0,False,3300,S,VA6061515
VA,SHEETZ 221,SHEETZ 221,22712,22712,PFOS,4.4,4.0,True,3300,S,VA6061515
VA,STAFFORD COUNTY UTILITIES,STAFFORD COUNTY UTILITIES,22405,22405|22406|22554|22555|22556,PFHxS,3.0,10.0,False,10000,L,VA6179100
VA,STAFFORD COUNTY UTILITIES,STAFFORD COUNTY UTILITIES,22405,22405|22406|22554|22555|22556,PFOS,5.7,4.0,True,10000,L,VA6179100
VA,"WARRENTON, TOWN OF","WARRENTON, TOWN OF",20186,20186|20187,PFOA,4.6,4.0,True,10000,L,VA6061600
VA,WESTERN VIRGINIA WATER AUTHORITY,WESTERN VIRGINIA WATER AUTHORITY,24002,24002|24010|24011|24012|24013|24014|24015|24016|24017|24018|24019|24022|24037|24042|24065|24077|24083|24101|24153|24157|24175|24179,HFPO-DA (GenX),6.0,10.0,False,10000,L,VA2770900
VA,WESTERN VIRGINIA WATER AUTHORITY,WESTERN VIRGINIA WATER AUTHORITY,24002,24002|24010|24011|24012|24013|24014|24015|24016|24017|24018|24019|24022|24037|24042|24065|24077|24083|24101|24153|24157|24175|24179,PFOA,8.9,4.0,True,10000,L,VA2770900
VA,WESTERN VIRGINIA WATER AUTHORITY,WESTERN VIRGINIA WATER AUTHORITY,24002,24002|24010|24011|24012|24013|24014|24015|24016|24017|24018|24019|24022|24037|24042|24065|24077|24083|24101|24153|24157|24175|24179,PFOS,6.3,4.0,True,10000,L,VA2770900
VA,"WILLIAMSBURG, CITY OF","WILLIAMSBURG, CITY OF",23185,23185,PFHxS,3.1,10.0,False,10000,L,VA3830850
VI,NISKY CENTER,NISKY CENTER,00802,00802|00803,PFOA,5.2,4.0,True,3300,S,VI1000037
VT,BERLIN HEALTH  REHABILITATION CTR,BERLIN HEALTH  REHABILITATION CTR,05641,05641,PFOS,4.6,4.0,True,3300,S,VT0005529
VT,SPRINGFIELD WATER DEPT,SPRINGFIELD WATER DEPT,05151,05151|05156,PFBS,3.0,2000.0,False,3300,S,VT0005333
WA,AIRWAY HEIGHTS CITY OF,AIRWAY HEIGHTS CITY OF,99001,99001,PFHxS,3.2,10.0,False,3300,S,WA5300650
WA,ARLINGTON WATER DEPT,ARLINGTON WATER DEPT,98223,98223,PFHxS,4.9,10.0,False,10000,L,WA5302950
WA,ARTONDALE WATER SYSTEM,ARTONDALE WATER SYSTEM,98503,98503,PFBS,28.9,2000.0,False,3300,S,WA5303160
WA,ARTONDALE WATER SYSTEM,ARTONDALE WATER SYSTEM,98503,98503,PFHxS,55.8,10.0,True,3300,S,WA5303160
WA,ARTONDALE WATER SYSTEM,ARTONDALE WATER SYSTEM,98503,98503,PFOA,6.3,4.0,True,3300,S,WA5303160
WA,ARTONDALE WATER SYSTEM,ARTONDALE WATER SYSTEM,98503,98503,PFOS,153.6,4.0,True,3300,S,WA5303160
WA,Auburn City of,Auburn City of,98001,98001|98002|98030|98071|98092,PFBS,4.1,2000.0,False,10000,L,WA5303350
WA,BENTON CITY WATER,BENTON CITY WATER,99320,99320,PFBS,4.5,2000.0,False,3300,S,WA5305800
WA,BENTON CITY WATER,BENTON CITY WATER,99320,99320,PFHxS,14.3,10.0,True,3300,S,WA5305800
WA,BENTON CITY WATER,BENTON CITY WATER,99320,99320,PFOS,8.7,4.0,True,3300,S,WA5305800
WA,BONNEY LAKE WATER DEPARTMENT CITY,BONNEY LAKE WATER DEPARTMENT CITY,98391,98391,PFBS,4.7,2000.0,False,10000,L,WA5307650
WA,BREMERTON CITY OF,BREMERTON CITY OF,98310,98310|98311|98312|98337|98367,PFBS,4.9,2000.0,False,10000,L,WA5308200
WA,CAMAS MUNICIPAL WATER SEWER SYSTEM,CAMAS MUNICIPAL WATER SEWER SYSTEM,98607,98607,PFBS,3.8,2000.0,False,10000,L,WA5310800
WA,CAMAS MUNICIPAL WATER SEWER SYSTEM,CAMAS MUNICIPAL WATER SEWER SYSTEM,98607,98607,PFOA,4.4,4.0,True,10000,L,WA5310800
WA,CAMAS MUNICIPAL WATER SEWER SYSTEM,CAMAS MUNICIPAL WATER SEWER SYSTEM,98607,98607,PFOS,12.0,4.0,True,10000,L,WA5310800
WA,CENTRALIA PUBLIC WORKS - WATER,CENTRALIA PUBLIC WORKS - WATER,98531,98531,PFBS,4.2,2000.0,False,10000,L,WA5312200
WA,CENTRALIA PUBLIC WORKS - WATER,CENTRALIA PUBLIC WORKS - WATER,98531,98531,PFOS,5.8,4.0,True,10000,L,WA5312200
WA,CLARK PUBLIC UTILITIES,CLARK PUBLIC UTILITIES,98601,98601|98604|98606|98629|98642|98662|98663|98664|98665|98675|98682|98683|98684|98685|98686,PFBS,4.1,2000.0,False,10000,L,WA5313333
WA,CLARK PUBLIC UTILITIES,CLARK PUBLIC UTILITIES,98601,98601|98604|98606|98629|98642|98662|98663|98664|98665|98675|98682|98683|98684|98685|98686,PFHxS,5.3,10.0,False,10000,L,WA5313333
WA,CLARK PUBLIC UTILITIES,CLARK PUBLIC UTILITIES,98601,98601|98604|98606|98629|98642|98662|98663|98664|98665|98675|98682|98683|98684|98685|98686,PFOA,8.0,4.0,True,10000,L,WA5313333
WA,CLARK PUBLIC UTILITIES,CLARK PUBLIC UTILITIES,98601,98601|98604|98606|98629|98642|98662|98663|98664|98665|98675|98682|98683|98684|98685|98686,PFOS,8.4,4.0,True,10000,L,WA5313333
WA,COUPEVILLE TOWN OF,COUPEVILLE TOWN OF,98239,98239,PFBS,6.7,2000.0,False,3300,S,WA5315550
WA,COUPEVILLE TOWN OF,COUPEVILLE TOWN OF,98239,98239,PFHxS,3.8,10.0,False,3300,S,WA5315550
WA,COUPEVILLE TOWN OF,COUPEVILLE TOWN OF,98239,98239,PFOA,9.8,4.0,True,3300,S,WA5315550
